time,Temperature (K)
2019-08-12 10:37:22.494049,324.49
2019-08-12 10:37:54.738313,324.29
2019-08-12 10:38:26.947018,324.39
2019-08-12 10:38:59.205176,324.29
2019-08-12 10:39:31.436673,324.29
2019-08-12 10:40:03.723570,324.19
2019-08-12 10:40:36.002947,324.19
2019-08-12 10:41:08.306573,324.19
2019-08-12 10:41:40.560704,324.19
2019-08-12 10:42:12.833179,324.1
2019-08-12 10:42:45.101201,324.1
2019-08-12 10:43:17.381876,324.1
2019-08-12 10:43:49.640537,324.0
2019-08-12 10:44:21.881723,324.0
2019-08-12 10:44:54.088237,324.0
2019-08-12 10:45:26.362707,323.9
2019-08-12 10:45:58.678666,324.0
2019-08-12 10:46:30.933820,323.9
2019-08-12 10:47:03.165342,323.9
2019-08-12 10:47:35.428994,323.8
2019-08-12 10:48:07.704305,323.8
2019-08-12 10:48:39.979193,323.7
2019-08-12 10:49:12.249405,323.8
2019-08-12 10:49:44.493894,323.8
2019-08-12 10:50:16.750258,323.7
2019-08-12 10:50:49.016143,323.61
2019-08-12 10:51:21.269514,323.61
2019-08-12 10:51:53.494873,323.61
2019-08-12 10:52:25.798920,323.51
2019-08-12 10:52:58.089607,323.61
2019-08-12 10:53:30.400862,323.51
2019-08-12 10:54:02.690929,323.40999999999997
2019-08-12 10:54:34.998383,323.40999999999997
2019-08-12 10:55:07.310922,323.40999999999997
2019-08-12 10:55:39.641001,323.40999999999997
2019-08-12 10:56:11.896821,323.31
2019-08-12 10:56:44.177303,323.31
2019-08-12 10:57:16.461203,323.21999999999997
2019-08-12 10:57:48.778361,323.21999999999997
2019-08-12 10:58:21.071519,323.21999999999997
2019-08-12 10:58:53.380524,323.21999999999997
2019-08-12 10:59:25.701784,323.12
2019-08-12 10:59:58.061802,323.12
2019-08-12 11:00:30.356140,323.02
2019-08-12 11:01:02.650443,323.02
2019-08-12 11:01:34.945891,323.02
2019-08-12 11:02:07.242617,323.02
2019-08-12 11:02:39.531559,323.02
2019-08-12 11:03:11.773531,322.92
2019-08-12 11:03:44.094431,322.92
2019-08-12 11:04:16.408328,322.92
2019-08-12 11:04:48.696311,322.83
2019-08-12 11:05:21.034867,322.83
2019-08-12 11:05:53.326341,322.83
2019-08-12 11:06:25.600689,322.73
2019-08-12 11:06:57.883060,322.73
2019-08-12 11:07:30.177206,322.63
2019-08-12 11:08:02.453873,322.63
2019-08-12 11:08:34.746512,322.63
2019-08-12 11:09:07.005662,322.63
2019-08-12 11:09:39.281748,322.53
2019-08-12 11:10:11.548005,322.53
2019-08-12 11:10:43.864392,322.53
2019-08-12 11:11:16.187041,322.43
2019-08-12 11:11:48.474447,322.43
2019-08-12 11:12:20.785465,322.43
2019-08-12 11:12:53.076562,322.34000000000003
2019-08-12 11:13:25.357040,322.34000000000003
2019-08-12 11:13:57.640501,322.34000000000003
2019-08-12 11:14:29.923504,322.34000000000003
2019-08-12 11:15:02.233696,322.24
2019-08-12 11:15:34.549463,322.24
2019-08-12 11:16:06.869468,322.24
2019-08-12 11:16:39.148765,322.24
2019-08-12 11:17:11.426773,322.14
2019-08-12 11:17:43.709103,322.14
2019-08-12 11:18:16.028163,322.04
2019-08-12 11:18:48.326835,322.04
2019-08-12 11:19:20.631254,322.04
2019-08-12 11:19:52.924846,322.04
2019-08-12 11:20:25.254829,321.95
2019-08-12 11:20:57.584196,321.85
2019-08-12 11:21:29.925373,321.85
2019-08-12 11:22:02.259018,321.85
2019-08-12 11:22:35.306677,321.75
2019-08-12 11:23:08.262582,321.75
2019-08-12 11:23:41.211505,321.75
2019-08-12 11:24:14.227250,321.75
2019-08-12 11:24:47.221053,321.65
2019-08-12 11:25:20.168979,321.65
2019-08-12 11:25:53.149817,321.65
2019-08-12 11:26:26.151600,321.55
2019-08-12 11:26:59.140416,321.55
2019-08-12 11:27:32.094327,321.55
2019-08-12 11:28:05.059207,321.55
2019-08-12 11:28:38.049022,321.46
2019-08-12 11:29:11.026868,321.46
2019-08-12 11:29:44.020671,321.46
2019-08-12 11:30:16.986549,321.36
2019-08-12 11:30:49.972374,321.36
2019-08-12 11:31:22.937255,321.26
2019-08-12 11:31:55.930061,321.26
2019-08-12 11:32:28.910899,321.26
2019-08-12 11:33:01.952575,321.16
2019-08-12 11:33:34.914464,321.16
2019-08-12 11:34:07.873360,321.16
2019-08-12 11:34:40.896087,321.16
2019-08-12 11:35:13.875927,321.07
2019-08-12 11:35:46.835822,321.07
2019-08-12 11:36:19.792724,320.97
2019-08-12 11:36:52.727685,320.97
2019-08-12 11:37:25.669626,320.97
2019-08-12 11:37:58.641489,320.97
2019-08-12 11:38:31.600385,320.87
2019-08-12 11:39:04.536344,320.87
2019-08-12 11:39:37.467315,320.87
2019-08-12 11:40:10.400281,320.77
2019-08-12 11:40:43.330255,320.77
2019-08-12 11:41:16.277184,320.77
2019-08-12 11:41:49.257025,320.67
2019-08-12 11:42:22.191986,320.67
2019-08-12 11:42:55.089048,320.67
2019-08-12 11:43:28.111774,320.58
2019-08-12 11:44:01.075657,320.58
2019-08-12 11:44:33.993663,320.58
2019-08-12 11:45:06.988464,320.48
2019-08-12 11:45:39.870566,320.58
2019-08-12 11:46:12.815500,320.48
2019-08-12 11:46:45.754450,320.48
2019-08-12 11:47:18.726313,320.38
2019-08-12 11:47:51.695183,320.38
2019-08-12 11:48:24.628149,320.38
2019-08-12 11:48:57.564107,320.28
2019-08-12 11:49:30.546940,320.28
2019-08-12 11:50:03.504839,320.28
2019-08-12 11:50:36.379960,320.28
2019-08-12 11:51:09.253086,320.19
2019-08-12 11:51:42.126212,320.19
2019-08-12 11:52:14.992357,320.19
2019-08-12 11:52:47.862491,320.09
2019-08-12 11:53:20.731628,320.09
2019-08-12 11:53:53.593783,319.99
2019-08-12 11:54:26.466909,319.99
2019-08-12 11:54:59.337043,319.99
2019-08-12 11:55:32.214159,319.99
2019-08-12 11:56:05.087285,319.89
2019-08-12 11:56:37.960411,319.89
2019-08-12 11:57:10.840518,319.89
2019-08-12 11:57:43.712647,319.89
2019-08-12 11:58:16.585773,319.79
2019-08-12 11:58:49.459896,319.79
2019-08-12 11:59:22.349977,319.79
2019-08-12 11:59:55.234074,319.79
2019-08-12 12:00:28.115179,319.7
2019-08-12 12:01:00.993291,319.7
2019-08-12 12:01:33.865420,319.6
2019-08-12 12:02:06.750514,319.6
2019-08-12 12:02:39.627630,319.6
2019-08-12 12:03:12.525689,319.6
2019-08-12 12:03:45.467631,319.5
2019-08-12 12:04:18.403590,319.5
2019-08-12 12:04:51.277713,319.5
2019-08-12 12:05:24.173777,319.4
2019-08-12 12:05:57.042914,319.4
2019-08-12 12:06:29.941971,319.4
2019-08-12 12:07:02.838036,319.4
2019-08-12 12:07:35.727119,319.31
2019-08-12 12:08:08.598251,319.31
2019-08-12 12:08:41.471376,319.31
2019-08-12 12:09:14.338519,319.31
2019-08-12 12:09:47.206658,319.21
2019-08-12 12:10:20.074797,319.21
2019-08-12 12:10:52.946926,319.21
2019-08-12 12:11:25.822046,319.11
2019-08-12 12:11:58.717114,319.11
2019-08-12 12:12:31.678006,319.11
2019-08-12 12:13:04.658844,319.01
2019-08-12 12:13:37.616744,319.01
2019-08-12 12:14:10.622515,318.91
2019-08-12 12:14:43.536532,318.91
2019-08-12 12:15:16.428607,319.01
2019-08-12 12:15:49.354592,318.91
2019-08-12 12:16:22.282571,318.91
2019-08-12 12:16:55.316268,318.82
2019-08-12 12:17:28.239261,318.82
2019-08-12 12:18:01.180206,318.82
2019-08-12 12:18:34.145087,318.72
2019-08-12 12:19:07.064090,318.72
2019-08-12 12:19:39.981099,318.72
2019-08-12 12:20:12.913067,318.62
2019-08-12 12:20:45.835063,318.72
2019-08-12 12:21:18.774013,318.52
2019-08-12 12:21:51.740888,318.62
2019-08-12 12:22:24.698788,318.52
2019-08-12 12:22:57.660677,318.52
2019-08-12 12:23:30.591648,318.52
2019-08-12 12:24:03.479734,318.43
2019-08-12 12:24:36.351863,318.43
2019-08-12 12:25:09.232968,318.43
2019-08-12 12:25:42.123048,318.33
2019-08-12 12:26:15.000164,318.43
2019-08-12 12:26:47.880271,318.33
2019-08-12 12:27:20.763371,318.33
2019-08-12 12:27:53.668411,318.33
2019-08-12 12:28:26.551511,318.23
2019-08-12 12:28:59.433613,318.23
2019-08-12 12:29:32.322696,318.23
2019-08-12 12:30:05.209785,318.13
2019-08-12 12:30:38.094879,318.13
2019-08-12 12:31:10.978976,318.13
2019-08-12 12:31:43.863073,318.13
2019-08-12 12:32:16.737197,318.13
2019-08-12 12:32:49.617304,318.04
2019-08-12 12:33:22.513368,317.94
2019-08-12 12:33:55.391481,318.04
2019-08-12 12:34:28.289540,318.04
2019-08-12 12:35:01.188597,317.94
2019-08-12 12:35:34.063718,317.94
2019-08-12 12:36:06.940833,317.84
2019-08-12 12:36:39.831911,317.84
2019-08-12 12:37:12.735955,317.84
2019-08-12 12:37:45.646980,317.74
2019-08-12 12:38:18.538058,317.74
2019-08-12 12:38:51.427141,317.74
2019-08-12 12:39:24.313232,317.74
2019-08-12 12:39:57.205308,317.74
2019-08-12 12:40:30.097383,317.64
2019-08-12 12:41:02.984472,317.64
2019-08-12 12:41:35.879539,317.64
2019-08-12 12:42:08.774607,317.55
2019-08-12 12:42:41.661696,317.55
2019-08-12 12:43:14.486949,317.55
2019-08-12 12:43:47.309212,317.55
2019-08-12 12:44:20.139452,317.55
2019-08-12 12:44:52.969693,317.45
2019-08-12 12:45:25.795944,317.35
2019-08-12 12:45:58.616212,317.35
2019-08-12 12:46:31.431492,317.35
2019-08-12 12:47:04.239792,317.35
2019-08-12 12:47:37.067040,317.25
2019-08-12 12:48:09.882321,317.35
2019-08-12 12:48:42.694610,317.25
2019-08-12 12:49:15.505901,317.25
2019-08-12 12:49:48.324174,317.25
2019-08-12 12:50:21.150426,317.15999999999997
2019-08-12 12:50:53.958725,317.15999999999997
2019-08-12 12:51:26.778992,317.15999999999997
2019-08-12 12:51:59.621201,317.15999999999997
2019-08-12 12:52:32.451441,317.06
2019-08-12 12:53:05.279687,317.06
2019-08-12 12:53:38.107934,317.06
2019-08-12 12:54:10.933188,316.96
2019-08-12 12:54:43.751460,316.96
2019-08-12 12:55:16.581701,316.96
2019-08-12 12:55:49.418923,316.86
2019-08-12 12:56:22.254150,316.86
2019-08-12 12:56:55.095362,316.86
2019-08-12 12:57:27.918622,316.86
2019-08-12 12:58:00.743875,316.86
2019-08-12 12:58:33.559156,316.76
2019-08-12 12:59:06.384410,316.76
2019-08-12 12:59:39.216645,316.67
2019-08-12 13:00:12.037910,316.67
2019-08-12 13:00:44.934972,316.76
2019-08-12 13:01:17.820066,316.67
2019-08-12 13:01:50.707155,316.67
2019-08-12 13:02:23.601225,316.67
2019-08-12 13:02:56.487316,316.57
2019-08-12 13:03:29.316560,316.57
2019-08-12 13:04:02.137825,316.57
2019-08-12 13:04:34.970060,316.46999999999997
2019-08-12 13:05:07.789330,316.46999999999997
2019-08-12 13:05:40.613587,316.46999999999997
2019-08-12 13:06:13.448814,316.46999999999997
2019-08-12 13:06:46.279055,316.37
2019-08-12 13:07:19.113285,316.37
2019-08-12 13:07:51.956491,316.37
2019-08-12 13:08:24.800694,316.37
2019-08-12 13:08:57.640908,316.28
2019-08-12 13:09:30.471149,316.28
2019-08-12 13:10:03.313358,316.28
2019-08-12 13:10:36.152574,316.18
2019-08-12 13:11:08.981818,316.18
2019-08-12 13:11:41.819040,316.18
2019-08-12 13:12:14.653270,316.18
2019-08-12 13:12:47.492487,316.08
2019-08-12 13:13:20.322727,316.08
2019-08-12 13:13:53.155960,316.08
2019-08-12 13:14:26.040056,316.08
2019-08-12 13:14:58.912186,315.98
2019-08-12 13:15:31.826202,315.98
2019-08-12 13:16:04.719275,315.98
2019-08-12 13:16:37.601377,315.98
2019-08-12 13:17:10.485474,315.88
2019-08-12 13:17:43.375555,315.88
2019-08-12 13:18:16.253667,315.88
2019-08-12 13:18:49.135770,315.79
2019-08-12 13:19:22.015877,315.88
2019-08-12 13:19:54.903963,315.79
2019-08-12 13:20:27.794044,315.79
2019-08-12 13:21:00.674151,315.79
2019-08-12 13:21:33.561240,315.79
2019-08-12 13:22:06.451321,315.69
2019-08-12 13:22:39.337412,315.69
2019-08-12 13:23:12.226496,315.69
2019-08-12 13:23:45.107600,315.69
2019-08-12 13:24:17.989702,315.59000000000003
2019-08-12 13:24:50.920674,315.59000000000003
2019-08-12 13:25:23.846658,315.49
2019-08-12 13:25:56.728761,315.59000000000003
2019-08-12 13:26:29.615849,315.49
2019-08-12 13:27:02.512911,315.49
2019-08-12 13:27:35.441889,315.4
2019-08-12 13:28:08.387819,315.4
2019-08-12 13:28:41.321783,315.4
2019-08-12 13:29:14.219842,315.4
2019-08-12 13:29:47.128873,315.4
2019-08-12 13:30:20.029924,315.4
2019-08-12 13:30:52.937957,315.3
2019-08-12 13:31:25.845989,315.3
2019-08-12 13:31:58.757014,315.3
2019-08-12 13:32:31.673025,315.3
2019-08-12 13:33:04.564104,315.2
2019-08-12 13:33:37.497070,315.2
2019-08-12 13:34:10.406100,315.2
2019-08-12 13:34:43.318122,315.2
2019-08-12 13:35:16.219173,315.1
2019-08-12 13:35:49.142166,315.1
2019-08-12 13:36:22.078124,315.1
2019-08-12 13:36:55.004109,315.0
2019-08-12 13:37:27.897181,315.0
2019-08-12 13:38:00.809204,315.0
2019-08-12 13:38:33.729205,315.0
2019-08-12 13:39:06.659179,314.91
2019-08-12 13:39:39.651985,314.91
2019-08-12 13:40:12.730562,314.91
2019-08-12 13:40:45.762264,314.91
2019-08-12 13:41:18.651347,314.91
2019-08-12 13:41:51.538436,314.91
2019-08-12 13:42:24.421535,314.81
2019-08-12 13:42:57.310619,314.81
2019-08-12 13:43:30.200700,314.71
2019-08-12 13:44:03.087788,314.71
2019-08-12 13:44:35.968893,314.71
2019-08-12 13:45:08.856979,314.71
2019-08-12 13:45:41.746063,314.71
2019-08-12 13:46:14.625173,314.71
2019-08-12 13:46:47.505280,314.61
2019-08-12 13:47:20.388380,314.61
2019-08-12 13:47:53.273474,314.61
2019-08-12 13:48:26.153581,314.61
2019-08-12 13:48:59.038675,314.52
2019-08-12 13:49:31.916788,314.52
2019-08-12 13:50:04.801882,314.52
2019-08-12 13:50:37.680992,314.52
2019-08-12 13:51:10.563094,314.42
2019-08-12 13:51:43.434226,314.42
2019-08-12 13:52:16.309346,314.42
2019-08-12 13:52:49.193443,314.42
2019-08-12 13:53:22.065572,314.32
2019-08-12 13:53:54.944682,314.32
2019-08-12 13:54:27.827781,314.32
2019-08-12 13:55:00.707889,314.32
2019-08-12 13:55:33.594977,314.22
2019-08-12 13:56:06.472093,314.22
2019-08-12 13:56:39.352200,314.22
2019-08-12 13:57:12.232308,314.22
2019-08-12 13:57:45.117402,314.13
2019-08-12 13:58:18.004491,314.13
2019-08-12 13:58:50.898561,314.13
2019-08-12 13:59:23.788641,314.13
2019-08-12 13:59:56.664759,314.13
2019-08-12 14:00:29.552845,314.03
2019-08-12 14:01:02.441929,314.13
2019-08-12 14:01:35.347967,314.03
2019-08-12 14:02:08.227077,313.93
2019-08-12 14:02:41.118155,314.03
2019-08-12 14:03:14.000257,313.93
2019-08-12 14:03:46.885351,313.93
2019-08-12 14:04:19.766456,313.93
2019-08-12 14:04:52.652547,313.93
2019-08-12 14:05:25.532655,313.93
2019-08-12 14:05:58.414757,313.83
2019-08-12 14:06:31.320795,313.83
2019-08-12 14:07:04.218855,313.83
2019-08-12 14:07:37.103948,313.83
2019-08-12 14:08:09.987048,313.73
2019-08-12 14:08:42.870147,313.73
2019-08-12 14:09:15.759231,313.73
2019-08-12 14:09:48.652303,313.64
2019-08-12 14:10:21.538395,313.64
2019-08-12 14:10:54.432465,313.64
2019-08-12 14:11:27.314567,313.64
2019-08-12 14:12:00.200658,313.64
2019-08-12 14:12:33.083758,313.54
2019-08-12 14:13:05.969849,313.54
2019-08-12 14:13:38.849957,313.54
2019-08-12 14:14:11.727072,313.54
2019-08-12 14:14:44.611169,313.54
2019-08-12 14:15:17.496263,313.54
2019-08-12 14:15:50.383352,313.54
2019-08-12 14:16:23.257475,313.44
2019-08-12 14:16:56.134591,313.44
2019-08-12 14:17:29.018687,313.44
2019-08-12 14:18:01.915749,313.34
2019-08-12 14:18:34.800843,313.34
2019-08-12 14:19:07.686935,313.34
2019-08-12 14:19:40.579010,313.34
2019-08-12 14:20:13.467096,313.34
2019-08-12 14:20:46.351193,313.25
2019-08-12 14:21:19.235290,313.25
2019-08-12 14:21:52.526583,313.25
2019-08-12 14:22:25.486478,313.15
2019-08-12 14:22:58.521172,313.25
2019-08-12 14:23:31.457130,313.15
2019-08-12 14:24:04.475867,313.15
2019-08-12 14:24:37.381905,313.15
2019-08-12 14:25:10.324844,313.05
2019-08-12 14:25:43.247837,313.15
2019-08-12 14:26:16.185790,313.05
2019-08-12 14:26:49.136708,312.95
2019-08-12 14:27:22.052719,313.05
2019-08-12 14:27:54.971723,312.95
2019-08-12 14:28:27.988465,312.95
2019-08-12 14:29:00.917442,312.95
2019-08-12 14:29:33.852403,312.95
2019-08-12 14:30:06.803321,312.95
2019-08-12 14:30:39.729305,312.85
2019-08-12 14:31:12.651301,312.95
2019-08-12 14:31:45.602219,312.85
2019-08-12 14:32:18.560118,312.85
2019-08-12 14:32:51.621740,312.76
2019-08-12 14:33:24.560691,312.76
2019-08-12 14:33:57.495651,312.76
2019-08-12 14:34:30.427620,312.76
2019-08-12 14:35:03.379536,312.76
2019-08-12 14:35:36.352395,312.66
2019-08-12 14:36:09.299324,312.66
2019-08-12 14:36:42.256226,312.66
2019-08-12 14:37:15.212131,312.66
2019-08-12 14:37:48.219897,312.66
2019-08-12 14:38:21.165828,312.56
2019-08-12 14:38:54.078848,312.56
2019-08-12 14:39:27.047718,312.56
2019-08-12 14:40:00.009607,312.56
2019-08-12 14:40:32.924621,312.56
2019-08-12 14:41:05.895486,312.56
2019-08-12 14:41:38.885300,312.46
2019-08-12 14:42:11.840207,312.46
2019-08-12 14:42:44.777163,312.46
2019-08-12 14:43:17.693174,312.46
2019-08-12 14:43:50.649079,312.37
2019-08-12 14:44:23.565090,312.37
2019-08-12 14:44:56.511022,312.37
2019-08-12 14:45:29.420052,312.37
2019-08-12 14:46:02.345039,312.37
2019-08-12 14:46:35.315904,312.27
2019-08-12 14:47:08.273804,312.27
2019-08-12 14:47:41.243671,312.27
2019-08-12 14:48:14.175640,312.27
2019-08-12 14:48:47.102622,312.27
2019-08-12 14:49:20.058527,312.27
2019-08-12 14:49:53.009445,312.17
2019-08-12 14:50:25.988289,312.17
2019-08-12 14:50:58.914273,312.17
2019-08-12 14:51:31.878157,312.17
2019-08-12 14:52:04.778211,312.07
2019-08-12 14:52:37.715166,312.07
2019-08-12 14:53:10.664090,312.07
2019-08-12 14:53:43.590074,312.07
2019-08-12 14:54:16.558945,312.07
2019-08-12 14:54:49.512855,312.07
2019-08-12 14:55:22.447815,311.97
2019-08-12 14:55:55.382776,311.97
2019-08-12 14:56:28.312750,311.97
2019-08-12 14:57:01.222778,311.97
2019-08-12 14:57:34.150757,311.97
2019-08-12 14:58:07.117633,311.88
2019-08-12 14:58:40.014695,311.88
2019-08-12 14:59:12.929709,311.88
2019-08-12 14:59:45.841731,311.88
2019-08-12 15:00:18.822569,311.78
2019-08-12 15:00:51.725615,311.78
2019-08-12 15:01:24.673541,311.88
2019-08-12 15:01:57.585563,311.78
2019-08-12 15:02:30.537479,311.78
2019-08-12 15:03:03.473437,311.68
2019-08-12 15:03:36.470232,311.68
2019-08-12 15:04:09.436111,311.68
2019-08-12 15:04:42.381045,311.68
2019-08-12 15:05:15.319995,311.68
2019-08-12 15:05:48.309809,311.68
2019-08-12 15:06:21.264716,311.68
2019-08-12 15:06:54.202669,311.58
2019-08-12 15:07:27.126659,311.58
2019-08-12 15:08:00.084559,311.58
2019-08-12 15:08:33.020517,311.58
2019-08-12 15:09:05.959467,311.58
2019-08-12 15:09:38.880465,311.49
2019-08-12 15:10:11.849335,311.49
2019-08-12 15:10:44.792275,311.49
2019-08-12 15:11:17.703299,311.49
2019-08-12 15:11:50.681146,311.39
2019-08-12 15:12:23.655002,311.39
2019-08-12 15:12:56.628859,311.39
2019-08-12 15:13:29.567809,311.39
2019-08-12 15:14:02.490802,311.29
2019-08-12 15:14:35.411800,311.39
2019-08-12 15:15:08.405604,311.29
2019-08-12 15:15:41.339567,311.29
2019-08-12 15:16:14.362293,311.29
2019-08-12 15:16:47.324182,311.29
2019-08-12 15:17:20.236205,311.29
2019-08-12 15:17:53.191112,311.19
2019-08-12 15:18:26.126072,311.19
2019-08-12 15:18:59.091951,311.19
2019-08-12 15:19:32.002975,311.19
2019-08-12 15:20:04.939646,311.19
2019-08-12 15:20:37.833716,311.09
2019-08-12 15:21:10.776656,311.09
2019-08-12 15:21:43.724582,311.09
2019-08-12 15:22:16.678492,311.09
2019-08-12 15:22:49.632402,311.09
2019-08-12 15:23:22.607256,311.09
2019-08-12 15:23:55.571140,311.0
2019-08-12 15:24:28.409359,311.0
2019-08-12 15:25:01.245584,311.0
2019-08-12 15:25:34.073830,311.0
2019-08-12 15:26:06.902076,311.0
2019-08-12 15:26:39.732316,311.0
2019-08-12 15:27:12.572531,310.9
2019-08-12 15:27:45.412745,310.9
2019-08-12 15:28:18.252959,310.9
2019-08-12 15:28:51.274206,310.9
2019-08-12 15:29:24.280975,310.8
2019-08-12 15:29:57.185018,310.8
2019-08-12 15:30:30.120976,310.8
2019-08-12 15:31:03.059926,310.8
2019-08-12 15:31:35.951004,310.8
2019-08-12 15:32:08.854050,310.8
2019-08-12 15:32:41.742136,310.7
2019-08-12 15:33:14.614265,310.7
2019-08-12 15:33:47.554213,310.7
2019-08-12 15:34:20.421354,310.7
2019-08-12 15:34:53.351329,310.7
2019-08-12 15:35:26.311223,310.7
2019-08-12 15:35:59.274109,310.61
2019-08-12 15:36:32.193112,310.61
2019-08-12 15:37:05.077209,310.61
2019-08-12 15:37:37.978261,310.61
2019-08-12 15:38:10.851387,310.61
2019-08-12 15:38:43.757425,310.51
2019-08-12 15:39:16.619580,310.61
2019-08-12 15:39:49.519634,310.51
2019-08-12 15:40:22.411710,310.51
2019-08-12 15:40:55.291817,310.51
2019-08-12 15:41:28.183892,310.51
2019-08-12 15:42:01.097909,310.40999999999997
2019-08-12 15:42:33.978017,310.40999999999997
2019-08-12 15:43:06.870092,310.40999999999997
2019-08-12 15:43:39.769149,310.40999999999997
2019-08-12 15:44:12.683165,310.40999999999997
2019-08-12 15:44:45.564270,310.40999999999997
2019-08-12 15:45:18.458340,310.40999999999997
2019-08-12 15:45:51.333461,310.31
2019-08-12 15:46:24.226534,310.31
2019-08-12 15:46:57.115618,310.31
2019-08-12 15:47:30.008690,310.31
2019-08-12 15:48:02.839928,310.21999999999997
2019-08-12 15:48:35.656206,310.21999999999997
2019-08-12 15:49:08.511380,310.21999999999997
2019-08-12 15:49:41.334639,310.21999999999997
2019-08-12 15:50:14.175851,310.21999999999997
2019-08-12 15:50:46.945254,310.21999999999997
2019-08-12 15:51:19.722636,310.12
2019-08-12 15:51:52.483063,310.12
2019-08-12 15:52:25.260446,310.12
2019-08-12 15:52:58.029849,310.12
2019-08-12 15:53:30.817204,310.12
2019-08-12 15:54:03.588602,310.12
2019-08-12 15:54:36.387784,310.02
2019-08-12 15:55:42.149993,310.02
2019-08-12 15:56:47.842904,310.02
2019-08-12 15:57:53.359769,309.92
2019-08-12 15:58:58.881621,309.92
2019-08-12 16:00:04.400481,309.92
2019-08-12 16:01:10.061960,309.82
2019-08-12 16:02:15.707481,309.82
2019-08-12 16:03:21.363973,309.82
2019-08-12 16:04:27.034428,309.82
2019-08-12 16:05:32.685934,309.73
2019-08-12 16:06:38.335444,309.73
2019-08-12 16:07:44.002907,309.63
2019-08-12 16:08:49.665383,309.63
2019-08-12 16:09:55.303923,309.63
2019-08-12 16:11:00.957423,309.53000000000003
2019-08-12 16:12:06.616907,309.63
2019-08-12 16:13:12.263426,309.53000000000003
2019-08-12 16:14:17.895982,309.43
2019-08-12 16:15:23.519562,309.43
2019-08-12 16:16:29.147132,309.43
2019-08-12 16:17:34.789661,309.43
2019-08-12 16:18:40.409252,309.34000000000003
2019-08-12 16:19:46.038816,309.34000000000003
2019-08-12 16:20:51.678353,309.34000000000003
2019-08-12 16:21:57.331853,309.34000000000003
2019-08-12 16:23:02.979370,309.24
2019-08-12 16:24:08.616912,309.24
2019-08-12 16:25:14.268418,309.14
2019-08-12 16:26:19.900974,309.14
2019-08-12 16:27:25.545498,309.14
2019-08-12 16:28:31.198000,309.04
2019-08-12 16:29:36.842525,309.04
2019-08-12 16:30:42.488046,309.04
2019-08-12 16:31:48.117610,308.94
2019-08-12 16:32:53.740193,308.94
2019-08-12 16:33:59.375741,308.94
2019-08-12 16:35:05.011289,308.85
2019-08-12 16:36:10.653818,308.85
2019-08-12 16:37:16.307318,308.85
2019-08-12 16:38:21.966802,308.75
2019-08-12 16:39:27.602351,308.75
2019-08-12 16:40:33.236901,308.65
2019-08-12 16:41:38.764737,308.65
2019-08-12 16:42:44.299555,308.65
2019-08-12 16:43:49.834372,308.65
2019-08-12 16:44:55.366197,308.65
2019-08-12 16:46:00.889047,308.55
2019-08-12 16:47:06.417880,308.55
2019-08-12 16:48:11.940729,308.46
2019-08-12 16:49:17.484522,308.46
2019-08-12 16:50:23.022332,308.36
2019-08-12 16:51:28.548173,308.46
2019-08-12 16:52:34.075012,308.46
2019-08-12 16:53:39.617808,308.36
2019-08-12 16:54:45.140657,308.36
2019-08-12 16:55:50.675474,308.26
2019-08-12 16:56:56.205305,308.26
2019-08-12 16:58:01.751093,308.26
2019-08-12 16:59:07.272945,308.16
2019-08-12 17:00:12.820728,308.16
2019-08-12 17:01:18.461263,308.16
2019-08-12 17:02:24.116758,308.16
2019-08-12 17:03:29.776241,308.06
2019-08-12 17:04:35.431736,308.06
2019-08-12 17:05:41.075263,308.06
2019-08-12 17:06:46.738736,308.06
2019-08-12 17:07:52.402210,307.97
2019-08-12 17:08:58.053715,307.97
2019-08-12 17:10:03.697242,307.97
2019-08-12 17:11:09.366699,307.87
2019-08-12 17:12:15.034162,307.87
2019-08-12 17:13:20.687662,307.87
2019-08-12 17:14:26.355125,307.87
2019-08-12 17:15:32.009622,307.77
2019-08-12 17:16:37.647165,307.77
2019-08-12 17:17:43.280718,307.77
2019-08-12 17:18:48.979099,307.77
2019-08-12 17:19:54.662519,307.67
2019-08-12 17:21:00.319011,307.67
2019-08-12 17:22:05.968521,307.67
2019-08-12 17:23:11.608059,307.58
2019-08-12 17:24:17.241612,307.58
2019-08-12 17:25:22.866190,307.58
2019-08-12 17:26:28.506724,307.48
2019-08-12 17:27:34.149254,307.48
2019-08-12 17:28:39.815719,307.48
2019-08-12 17:29:45.470217,307.38
2019-08-12 17:30:51.101776,307.48
2019-08-12 17:31:56.723361,307.38
2019-08-12 17:33:02.364893,307.38
2019-08-12 17:34:08.014404,307.38
2019-08-12 17:35:13.671893,307.28
2019-08-12 17:36:19.330380,307.28
2019-08-12 17:37:24.959944,307.28
2019-08-12 17:38:30.601476,307.18
2019-08-12 17:39:36.258965,307.18
2019-08-12 17:40:41.913462,307.18
2019-08-12 17:41:47.568958,307.09
2019-08-12 17:42:53.100783,307.09
2019-08-12 17:43:58.636597,307.09
2019-08-12 17:45:04.152465,307.09
2019-08-12 17:46:09.681299,307.09
2019-08-12 17:47:15.209135,306.99
2019-08-12 17:48:20.733979,306.89
2019-08-12 17:49:26.266801,306.99
2019-08-12 17:50:31.813587,306.99
2019-08-12 17:51:37.340425,306.89
2019-08-12 17:52:42.881227,306.89
2019-08-12 17:53:48.413052,306.79
2019-08-12 17:54:53.942883,306.79
